MonthlyMinutes,TotalRecurringCharge,PercChangeMinutes,UniqueSubs,Handsets,CurrentEquipmentDays,HandsetRefurbished,HandsetWebCapable,RetentionCalls,RetentionOffersAccepted,CreditRating
279.0,35.0,11.0,3,5.0,300.0,1,1,1,0,2
47.0,30.0,38.0,1,4.0,275.0,1,1,0,0,4
108.0,30.0,-22.0,1,2.0,591.0,1,0,0,0,0
862.0,50.0,274.0,2,2.0,390.0,0,1,0,0,0
603.0,57.0,-44.0,2,4.0,41.0,1,1,0,0,0
546.0,45.0,74.0,1,2.0,873.0,0,1,0,0,2
25.0,30.0,17.0,1,2.0,191.0,0,0,0,0,0
56.0,60.0,-24.0,2,1.0,843.0,0,0,0,0,0
187.0,30.0,-25.0,1,2.0,312.0,1,1,0,0,0
122.0,30.0,-72.0,3,1.0,905.0,0,0,0,0,5
71.0,30.0,25.0,3,2.0,394.0,0,1,0,0,0
414.0,50.0,39.0,1,4.0,47.0,1,1,0,0,3
75.0,85.0,-14.0,3,3.0,69.0,0,1,0,0,0
37.0,30.0,-29.0,1,2.0,740.0,0,1,0,0,0
1053.0,87.0,-14.0,2,3.0,465.0,0,1,0,0,2
178.0,35.0,-1.0,1,3.0,489.0,0,1,0,0,4
466.0,50.0,-170.0,1,2.0,105.0,0,1,0,0,6
290.0,30.0,52.0,1,1.0,905.0,1,0,0,0,2
1701.0,95.0,-156.0,2,2.0,331.0,0,1,0,0,0
1966.0,85.0,66.0,1,3.0,302.0,0,1,0,0,4
264.0,39.0,-80.0,2,2.0,388.0,0,1,0,0,2
145.0,30.0,8.0,1,1.0,1011.0,0,1,0,0,2
546.0,70.0,-104.0,1,3.0,640.0,1,1,0,0,4
468.0,32.0,142.0,2,4.0,611.0,1,1,0,0,0
501.0,30.0,-79.0,2,3.0,210.0,0,1,1,0,2
228.0,38.0,-222.0,1,3.0,34.0,1,1,0,0,2
1273.0,53.0,-355.0,2,11.0,48.0,0,1,1,0,2
336.0,30.0,-77.0,1,3.0,366.0,0,1,0,0,0
349.0,60.0,82.0,2,1.0,904.0,0,1,0,0,0
24.0,30.0,3.0,1,1.0,950.0,0,1,0,0,6
1332.0,75.0,15.0,1,3.0,27.0,0,1,0,0,2
513.0,40.0,168.0,2,2.0,194.0,0,1,0,0,0
176.0,30.0,141.0,1,2.0,111.0,0,1,0,0,0
202.0,30.0,-30.0,1,2.0,166.0,0,1,0,0,0
375.0,50.0,-170.0,1,2.0,320.0,0,1,0,0,0
282.0,45.0,20.0,1,2.0,659.0,1,0,0,0,2
190.0,50.0,-84.0,1,2.0,722.0,0,1,0,0,0
596.0,50.0,-50.0,1,3.0,156.0,1,1,0,0,3
36.0,30.0,-20.0,1,1.0,904.0,0,0,0,0,0
499.0,40.0,-134.0,1,2.0,503.0,0,1,0,0,5
26.0,60.0,20.0,1,2.0,1010.0,0,0,0,0,2
147.0,30.0,-84.0,1,2.0,294.0,0,1,0,0,2
126.0,30.0,-20.0,1,2.0,523.0,1,0,0,0,2
58.0,30.0,26.0,1,1.0,841.0,0,1,0,0,0
46.0,49.0,-39.0,1,3.0,127.0,0,1,0,0,1
438.0,42.0,-434.0,1,2.0,151.0,0,1,0,0,0
27.0,17.0,-18.0,1,1.0,903.0,0,0,0,0,0
12.0,30.0,8.0,1,1.0,1010.0,0,1,0,0,2
132.0,30.0,-118.0,1,1.0,949.0,0,1,0,0,0
154.0,60.0,-36.0,2,6.0,41.0,0,1,0,0,2
82.0,30.0,-30.0,1,2.0,552.0,1,1,0,0,0
137.0,57.0,11.0,3,2.0,464.0,0,1,0,0,0
97.0,45.0,-53.0,2,2.0,162.0,0,1,0,0,0
199.0,30.0,-25.0,1,1.0,841.0,0,0,0,0,0
305.0,45.0,-9.0,4,5.0,50.0,1,1,0,0,0
12.0,30.0,-8.0,1,1.0,949.0,0,1,0,0,0
26.0,17.0,-6.0,1,1.0,841.0,0,1,0,0,0
138.0,30.0,42.0,1,2.0,493.0,0,1,1,0,0
205.0,30.0,41.0,1,5.0,316.0,0,1,0,0,3
10.0,30.0,-8.0,1,1.0,1010.0,0,0,0,0,0
6.0,60.0,-6.0,2,1.0,949.0,0,0,0,0,0
803.0,75.0,-155.0,1,3.0,478.0,0,1,1,0,1
370.0,70.0,-105.0,1,1.0,1009.0,0,0,0,0,0
732.0,75.0,1.0,3,7.0,303.0,1,1,0,0,2
9.0,20.0,-7.0,2,1.0,840.0,0,1,0,0,0
940.0,60.0,298.0,2,3.0,166.0,1,1,0,0,4
82.0,30.0,-31.0,1,1.0,948.0,0,1,0,0,0
331.0,30.0,-61.0,3,4.0,742.0,0,1,0,0,2
1876.0,170.0,42.0,1,3.0,224.0,0,1,1,0,5
335.0,22.0,-219.0,1,1.0,840.0,0,0,0,0,5
885.0,100.0,-373.0,1,2.0,5.0,0,1,0,0,0
16.0,30.0,-12.0,1,1.0,948.0,0,1,0,0,0
301.0,25.0,95.0,2,4.0,430.0,0,1,0,0,0
13.0,10.0,11.0,4,1.0,902.0,0,0,0,0,2
546.0,50.0,70.0,1,2.0,839.0,0,0,0,0,2
295.0,50.0,-112.0,1,2.0,801.0,0,1,0,0,0
152.0,18.0,-112.0,2,1.0,840.0,0,0,0,0,0
45.0,17.0,-11.0,2,2.0,555.0,1,0,0,0,0
229.0,10.0,74.0,3,1.0,840.0,0,0,0,0,0
185.0,30.0,-15.0,1,5.0,5.0,0,1,0,0,0
141.0,10.0,-39.0,2,2.0,30.0,0,1,0,0,0
766.0,70.0,-212.0,2,4.0,179.0,0,1,0,0,2
863.0,75.0,-96.0,1,6.0,198.0,0,1,0,0,4
854.0,45.0,-8.0,1,2.0,184.0,0,1,0,0,0
196.0,30.0,112.0,1,3.0,295.0,1,1,0,0,0
523.0,45.0,-68.0,2,3.0,13.0,0,1,0,0,0
507.0,50.0,-1.0,1,3.0,901.0,0,1,0,0,0
402.0,40.0,2.0,1,2.0,388.0,0,1,0,0,0
465.0,49.0,-67.0,2,1.0,839.0,0,1,0,0,0
131.0,45.0,47.0,1,2.0,249.0,0,1,0,0,3
226.0,30.0,-120.0,1,1.0,839.0,0,0,0,0,0
876.0,10.0,-38.0,2,3.0,108.0,0,1,0,0,0
138.0,33.0,-53.0,1,2.0,268.0,0,0,0,0,4
131.0,30.0,-130.0,2,1.0,1008.0,0,1,0,0,0
546.0,32.0,62.0,5,1.0,947.0,0,1,0,0,0
168.0,70.0,-84.0,2,4.0,24.0,0,1,0,0,0
216.0,35.0,-28.0,2,1.0,839.0,0,1,0,0,0
375.0,30.0,56.0,1,3.0,411.0,1,1,0,0,0
315.0,30.0,320.0,1,1.0,901.0,0,1,1,0,0
204.0,30.0,63.0,1,2.0,392.0,0,1,0,0,0
1220.0,60.0,245.0,1,5.0,218.0,0,1,0,0,0
304.0,45.0,168.0,1,2.0,188.0,0,1,0,0,4
0.0,35.0,0.0,3,11.0,268.0,0,1,0,0,2
86.0,25.0,-57.0,1,1.0,1007.0,0,0,0,0,0
797.0,60.0,296.0,1,5.0,36.0,0,1,0,0,0
424.0,60.0,204.0,2,5.0,136.0,0,1,1,0,0
622.0,50.0,-246.0,1,1.0,900.0,0,1,0,0,4
826.0,60.0,207.0,2,2.0,634.0,0,1,0,0,2
748.0,105.0,90.0,3,5.0,157.0,1,1,0,0,0
466.0,60.0,-55.0,1,4.0,213.0,0,1,0,0,5
172.0,32.0,26.0,1,2.0,509.0,0,1,0,0,0
490.0,50.0,66.0,2,5.0,363.0,1,1,0,0,0
20.0,30.0,-9.0,1,1.0,946.0,0,1,0,0,3
966.0,52.0,-16.0,1,4.0,96.0,0,1,0,0,0
734.0,45.0,117.0,2,3.0,19.0,0,1,0,0,2
428.0,45.0,80.0,1,2.0,330.0,0,1,0,0,0
456.0,45.0,65.0,1,3.0,498.0,0,1,0,0,3
330.0,50.0,62.0,1,1.0,838.0,0,1,0,0,0
234.0,50.0,-51.0,2,2.0,641.0,1,0,0,0,0
257.0,40.0,27.0,1,1.0,1006.0,0,1,0,0,0
1786.0,52.0,-1373.0,1,6.0,114.0,1,1,1,0,5
174.0,30.0,-22.0,2,1.0,837.0,0,1,0,0,0
74.0,50.0,-72.0,1,5.0,295.0,0,1,1,0,0
1053.0,75.0,-173.0,1,1.0,899.0,0,1,0,0,2
88.0,50.0,-20.0,1,1.0,1006.0,0,1,0,0,0
398.0,35.0,328.0,3,1.0,837.0,0,1,0,0,0
559.0,50.0,-70.0,2,3.0,190.0,0,1,1,0,2
59.0,30.0,5.0,1,2.0,313.0,0,1,0,0,2
570.0,60.0,19.0,1,2.0,809.0,0,1,0,0,0
453.0,45.0,-45.0,1,1.0,1006.0,0,1,0,0,0
244.0,30.0,-124.0,1,2.0,695.0,0,1,0,0,0
337.0,33.0,51.0,1,3.0,641.0,0,0,0,0,2
443.0,40.0,-75.0,1,3.0,709.0,1,0,0,0,3
317.0,15.0,-317.0,1,4.0,175.0,1,1,0,0,2
472.0,30.0,316.0,1,1.0,944.0,0,1,0,0,0
926.0,45.0,-148.0,1,2.0,102.0,0,1,1,0,0
150.0,60.0,-7.0,2,1.0,944.0,0,1,0,0,0
22.0,17.0,7.0,1,3.0,898.0,0,0,0,0,1
1023.0,85.0,753.0,1,3.0,71.0,0,1,0,0,6
258.0,60.0,-106.0,2,1.0,836.0,0,1,0,0,0
182.0,30.0,-42.0,1,1.0,836.0,0,1,0,0,2
96.0,10.0,-42.0,3,2.0,9.0,1,1,0,0,0
1052.0,45.0,-157.0,1,2.0,242.0,1,1,0,0,0
159.0,30.0,-99.0,1,2.0,681.0,0,1,0,0,4
76.0,17.0,16.0,1,1.0,836.0,0,0,0,0,0
308.0,53.0,-20.0,4,6.0,230.0,1,1,0,0,0
514.0,35.0,82.0,1,3.0,114.0,0,1,0,0,0
181.0,38.0,-17.0,1,2.0,303.0,0,1,0,0,4
96.0,10.0,-25.0,2,1.0,944.0,0,1,0,0,0
759.0,50.0,-235.0,1,2.0,544.0,0,1,0,0,6
953.0,45.0,-625.0,1,2.0,138.0,0,1,0,0,0
279.0,30.0,-42.0,1,1.0,1004.0,0,1,0,0,3
56.0,30.0,1.0,1,1.0,835.0,0,1,0,0,0
274.0,45.0,60.0,1,1.0,897.0,0,0,0,0,0
45.0,10.0,4.0,1,1.0,1004.0,0,0,1,0,3
20.0,42.0,-15.0,2,2.0,377.0,0,1,0,0,0
1649.0,60.0,80.0,3,3.0,109.0,0,1,0,0,2
956.0,39.0,-956.0,1,8.0,302.0,1,1,0,0,4
96.0,52.0,-96.0,1,4.0,86.0,0,1,0,0,5
125.0,50.0,-66.0,1,1.0,897.0,0,1,0,0,0
125.0,30.0,98.0,2,1.0,943.0,0,1,0,0,2
897.0,90.0,19.0,1,3.0,68.0,1,1,1,1,0
341.0,50.0,-67.0,1,1.0,943.0,0,1,0,0,0
269.0,30.0,126.0,1,2.0,883.0,0,0,0,0,3
379.0,95.0,137.0,3,2.0,371.0,0,1,0,0,2
125.0,45.0,-45.0,1,1.0,835.0,0,1,0,0,3
409.0,81.0,-154.0,1,2.0,392.0,0,1,0,0,0
308.0,50.0,-28.0,1,2.0,706.0,0,0,0,0,3
590.0,50.0,304.0,1,2.0,956.0,1,0,0,0,2
863.0,80.0,85.0,1,4.0,168.0,0,1,0,0,0
497.0,75.0,-64.0,1,2.0,943.0,0,0,0,0,3
89.0,30.0,-7.0,1,1.0,835.0,0,0,0,0,0
888.0,35.0,390.0,1,2.0,75.0,0,1,0,0,6
29.0,17.0,53.0,1,1.0,942.0,0,1,0,0,0
191.0,32.0,-191.0,2,2.0,266.0,0,1,0,0,0
862.0,40.0,41.0,1,2.0,372.0,0,1,0,0,2
172.0,63.0,-122.0,2,2.0,25.0,0,1,0,0,0
406.0,50.0,-23.0,1,1.0,895.0,0,0,0,0,0
74.0,10.0,10.0,3,2.0,941.0,0,1,0,0,2
20.0,30.0,-6.0,1,1.0,833.0,0,0,0,0,0
682.0,42.0,710.0,4,3.0,374.0,0,1,0,0,0
0.0,10.0,0.0,2,2.0,685.0,1,1,0,0,0
245.0,50.0,43.0,1,2.0,425.0,0,1,0,0,6
491.0,40.0,24.0,1,5.0,164.0,0,1,0,0,3
399.0,45.0,-177.0,2,3.0,288.0,0,1,0,0,0
406.0,70.0,-28.0,1,2.0,340.0,1,1,1,1,0
1336.0,70.0,-893.0,1,5.0,189.0,0,1,0,0,4
287.0,30.0,84.0,1,3.0,745.0,0,1,4,3,2
56.0,30.0,30.0,1,2.0,798.0,0,0,0,0,2
377.0,50.0,100.0,1,1.0,833.0,0,0,0,0,0
898.0,60.0,116.0,2,2.0,196.0,1,1,0,0,0
1936.0,75.0,-47.0,4,3.0,112.0,0,1,0,0,0
188.0,22.0,38.0,2,1.0,941.0,0,0,0,0,3
470.0,36.0,227.0,1,3.0,86.0,1,1,0,0,0
107.0,25.0,3.0,1,1.0,941.0,0,1,0,0,0
379.0,60.0,-59.0,1,2.0,349.0,0,1,0,0,2
191.0,39.0,-91.0,2,5.0,384.0,1,0,0,0,0
344.0,30.0,34.0,2,1.0,941.0,0,0,0,0,0
70.0,30.0,-30.0,1,1.0,894.0,0,0,0,0,2
261.0,35.0,-261.0,2,3.0,301.0,0,1,0,0,0
1626.0,85.0,-42.0,1,2.0,251.0,0,1,0,0,2
197.0,30.0,101.0,1,1.0,1001.0,0,1,0,0,1
1096.0,60.0,350.0,1,2.0,606.0,0,1,0,0,0
105.0,30.0,-43.0,1,4.0,243.0,0,1,0,0,3
709.0,50.0,-124.0,1,1.0,940.0,0,0,0,0,0
214.0,30.0,-8.0,2,4.0,187.0,0,1,0,0,0
120.0,30.0,-110.0,1,1.0,940.0,0,1,0,0,0
129.0,35.0,-24.0,1,2.0,135.0,0,1,0,0,1
402.0,70.0,26.0,1,3.0,133.0,0,1,0,0,0
26.0,30.0,14.0,2,1.0,939.0,0,0,0,0,0
236.0,30.0,-63.0,2,2.0,461.0,0,1,0,0,0
303.0,35.0,-303.0,2,3.0,677.0,0,1,0,0,3
142.0,30.0,-48.0,1,4.0,203.0,0,1,0,0,3
1277.0,105.0,111.0,2,5.0,303.0,0,1,0,0,0
76.0,30.0,49.0,1,3.0,208.0,0,1,0,0,0
202.0,35.0,140.0,1,1.0,939.0,0,0,0,0,0
42.0,30.0,-8.0,1,1.0,939.0,0,0,0,0,0
398.0,62.0,138.0,2,2.0,563.0,1,1,0,0,2
563.0,70.0,-114.0,4,2.0,40.0,0,1,1,0,1
364.0,60.0,-128.0,2,3.0,284.0,0,1,0,0,0
1358.0,45.0,-120.0,2,3.0,150.0,0,1,0,0,2
214.0,35.0,25.0,1,2.0,29.0,0,1,0,0,4
336.0,10.0,43.0,3,2.0,246.0,0,1,0,0,0
557.0,50.0,58.0,1,1.0,939.0,0,0,0,0,0
0.0,26.0,0.0,1,1.0,831.0,0,0,0,0,0
891.0,30.0,-49.0,1,1.0,892.0,0,1,0,0,0
985.0,57.0,108.0,2,3.0,105.0,0,1,0,0,2
1276.0,45.0,-188.0,2,3.0,350.0,0,1,0,0,4
1003.0,75.0,205.0,1,2.0,655.0,0,1,0,0,4
114.0,30.0,-26.0,1,2.0,817.0,0,0,0,0,3
10.0,30.0,10.0,1,2.0,41.0,1,0,0,0,0
620.0,85.0,158.0,2,3.0,122.0,1,1,0,0,0
278.0,43.0,-278.0,1,3.0,321.0,0,1,0,0,0
77.0,30.0,-13.0,1,2.0,479.0,0,1,0,0,0
29.0,85.0,14.0,3,1.0,999.0,0,0,0,0,0
279.0,35.0,-54.0,1,1.0,830.0,0,0,0,0,0
410.0,45.0,76.0,3,6.0,274.0,0,1,0,0,0
718.0,71.0,-95.0,3,1.0,829.0,0,0,0,0,2
66.0,60.0,-58.0,2,1.0,891.0,0,0,0,0,0
298.0,30.0,-14.0,1,1.0,891.0,0,0,0,0,0
450.0,60.0,478.0,1,1.0,998.0,0,1,0,0,0
341.0,50.0,-65.0,1,1.0,829.0,0,1,0,0,2
187.0,30.0,2.0,1,2.0,829.0,0,0,0,0,0
807.0,60.0,301.0,1,3.0,73.0,0,1,0,0,0
154.0,30.0,136.0,1,1.0,829.0,0,1,0,0,0
241.0,30.0,-27.0,1,3.0,262.0,0,1,1,0,0
698.0,47.0,82.0,2,1.0,829.0,0,1,0,0,0
678.0,55.0,190.0,2,3.0,251.0,0,1,0,0,2
316.0,10.0,-53.0,4,2.0,706.0,0,1,0,0,0
119.0,30.0,-20.0,1,1.0,937.0,0,1,0,0,0
853.0,60.0,222.0,1,2.0,805.0,0,1,0,0,0
910.0,90.0,-586.0,1,3.0,556.0,0,1,0,0,2
124.0,30.0,172.0,2,1.0,937.0,0,0,0,0,0
16.0,42.0,-14.0,2,4.0,368.0,0,1,0,0,2
749.0,60.0,325.0,2,5.0,333.0,1,1,0,0,0
215.0,30.0,11.0,1,3.0,794.0,0,1,0,0,0
70.0,30.0,23.0,1,2.0,494.0,0,1,0,0,2
53.0,25.0,6.0,1,1.0,937.0,0,1,0,0,2
52.0,42.0,-30.0,2,1.0,890.0,0,0,0,0,0
0.0,107.0,0.0,3,1.0,890.0,0,0,0,0,0
476.0,45.0,35.0,1,2.0,168.0,0,1,0,0,2
338.0,50.0,128.0,5,1.0,890.0,1,0,0,0,0
153.0,30.0,39.0,1,3.0,771.0,0,0,0,0,0
30.0,30.0,-26.0,1,2.0,172.0,0,1,0,0,3
271.0,50.0,213.0,2,1.0,890.0,0,1,0,0,0
1265.0,70.0,149.0,1,2.0,362.0,0,1,0,0,3
194.0,30.0,-5.0,1,2.0,341.0,0,0,0,0,3
55.0,35.0,-1.0,2,1.0,997.0,1,0,0,0,0
166.0,40.0,-4.0,1,3.0,110.0,0,1,0,0,2
154.0,30.0,178.0,1,1.0,828.0,0,1,0,0,0
382.0,30.0,102.0,1,4.0,242.0,0,1,0,0,3
215.0,41.0,41.0,2,2.0,80.0,0,1,0,0,0
2.0,17.0,-2.0,2,2.0,554.0,1,0,0,0,0
1142.0,36.0,38.0,1,2.0,664.0,0,0,1,0,0
32.0,25.0,-13.0,1,1.0,997.0,0,0,0,0,0
128.0,50.0,-128.0,1,1.0,828.0,0,0,0,0,0
29.0,33.0,47.0,1,2.0,45.0,0,1,1,0,0
1000.0,55.0,336.0,4,4.0,519.0,1,1,0,0,2
196.0,6.0,120.0,2,1.0,936.0,0,0,0,0,0
0.0,50.0,0.0,1,4.0,431.0,0,1,0,0,4
187.0,30.0,-23.0,1,2.0,338.0,0,1,0,0,0
278.0,30.0,-46.0,2,3.0,126.0,0,1,0,0,0
83.0,35.0,14.0,1,1.0,828.0,0,0,0,0,0
65.0,30.0,7.0,1,1.0,936.0,0,0,0,0,0
66.0,30.0,33.0,2,1.0,890.0,0,0,0,0,0
815.0,70.0,-121.0,2,1.0,828.0,0,0,0,0,0
991.0,45.0,-981.0,1,4.0,206.0,0,1,0,0,0
1176.0,70.0,-228.0,1,6.0,244.0,0,1,0,0,4
152.0,30.0,-70.0,3,2.0,355.0,0,1,0,0,0
53.0,30.0,73.0,3,1.0,997.0,0,0,0,0,0
1680.0,89.0,-10.0,3,2.0,265.0,0,1,0,0,2
516.0,50.0,244.0,2,5.0,252.0,1,0,0,0,1
687.0,60.0,-253.0,1,1.0,889.0,0,0,0,0,2
29.0,30.0,-5.0,1,1.0,827.0,0,0,0,0,0
372.0,60.0,-130.0,2,2.0,100.0,0,1,0,0,2
206.0,60.0,-29.0,2,1.0,996.0,0,0,0,0,2
460.0,45.0,37.0,2,1.0,935.0,0,1,0,0,0
822.0,75.0,-373.0,1,4.0,334.0,0,1,0,0,0
314.0,43.0,18.0,1,5.0,501.0,0,1,0,0,0
182.0,31.0,42.0,2,2.0,706.0,0,1,0,0,0
239.0,30.0,-35.0,2,1.0,996.0,0,0,0,0,0
7.0,17.0,-5.0,1,1.0,827.0,0,1,0,0,0
919.0,75.0,-335.0,3,4.0,349.0,1,0,0,0,2
1273.0,45.0,-8.0,1,2.0,935.0,0,0,0,0,0
11.0,50.0,-4.0,1,1.0,935.0,0,0,0,0,0
109.0,30.0,-11.0,1,1.0,827.0,0,1,0,0,0
341.0,30.0,-137.0,1,1.0,996.0,0,0,0,0,1
336.0,50.0,-124.0,1,2.0,45.0,0,1,0,0,0
92.0,30.0,110.0,1,1.0,889.0,0,1,0,0,2
194.0,45.0,6.0,1,1.0,934.0,0,1,0,0,0
247.0,35.0,-133.0,1,1.0,995.0,0,0,0,0,0
234.0,30.0,-74.0,1,1.0,888.0,0,1,0,0,0
925.0,75.0,89.0,1,1.0,888.0,0,1,0,0,5
94.0,30.0,40.0,1,2.0,248.0,0,1,0,0,0
100.0,30.0,-54.0,1,3.0,647.0,0,1,0,0,0
258.0,60.0,-18.0,2,2.0,374.0,1,1,0,0,0
501.0,50.0,464.0,2,2.0,482.0,0,1,0,0,2
1318.0,85.0,-18.0,1,3.0,106.0,0,1,0,0,2
447.0,50.0,-21.0,2,2.0,484.0,1,1,0,0,3
148.0,30.0,-84.0,1,2.0,97.0,0,1,0,0,0
618.0,60.0,304.0,1,2.0,213.0,0,1,0,0,0
257.0,26.0,-187.0,1,2.0,589.0,0,0,0,0,2
794.0,95.0,-44.0,2,2.0,550.0,1,1,0,0,2
314.0,50.0,-301.0,2,2.0,990.0,0,0,1,1,2
0.0,17.0,0.0,1,1.0,934.0,0,1,0,0,0
749.0,70.0,236.0,2,2.0,253.0,0,1,0,0,0
147.0,50.0,-55.0,2,1.0,934.0,0,0,0,0,0
174.0,10.0,18.0,2,1.0,826.0,0,0,0,0,0
468.0,30.0,97.0,1,1.0,934.0,0,0,0,0,1
206.0,30.0,-172.0,1,2.0,590.0,0,1,0,0,0
411.0,45.0,-51.0,1,4.0,42.0,0,1,0,0,0
239.0,45.0,66.0,1,2.0,408.0,0,1,0,0,0
393.0,45.0,23.0,2,1.0,933.0,0,0,0,0,3
583.0,60.0,-234.0,1,2.0,278.0,0,1,0,0,4
551.0,33.0,-32.0,1,2.0,811.0,1,0,0,0,2
48.0,30.0,-13.0,1,1.0,825.0,0,0,0,0,0
82.0,35.0,14.0,1,2.0,944.0,0,0,0,0,0
140.0,30.0,-19.0,1,4.0,272.0,1,1,1,0,5
530.0,50.0,157.0,1,3.0,425.0,0,1,0,0,2
272.0,45.0,-36.0,1,3.0,953.0,0,0,0,0,2
673.0,60.0,-191.0,3,4.0,303.0,1,1,0,0,0
7359.0,210.0,-1070.0,2,19.0,58.0,0,1,0,0,4
128.0,60.0,-58.0,1,6.0,228.0,0,1,0,0,5
1495.0,50.0,298.0,1,6.0,48.0,0,1,0,0,3
1803.0,75.0,148.0,1,3.0,5.0,1,1,0,0,2
92.0,27.0,84.0,2,4.0,18.0,0,1,1,0,0
12.0,17.0,-2.0,1,1.0,887.0,0,0,0,0,0
1218.0,137.0,50.0,4,5.0,105.0,1,1,0,0,0
255.0,50.0,-121.0,1,2.0,933.0,0,1,0,0,3
50.0,38.0,2.0,2,2.0,65.0,0,1,0,0,3
700.0,10.0,76.0,2,3.0,290.0,0,1,0,0,2
206.0,50.0,-51.0,1,3.0,147.0,0,1,0,0,0
23.0,45.0,22.0,2,1.0,824.0,0,0,0,0,4
29.0,30.0,27.0,1,2.0,803.0,1,1,0,0,3
1476.0,64.0,705.0,1,4.0,58.0,0,1,0,0,5
0.0,10.0,0.0,2,2.0,418.0,1,1,0,0,0
126.0,40.0,-28.0,1,1.0,886.0,0,0,0,0,1
569.0,60.0,67.0,1,2.0,67.0,0,1,0,0,0
201.0,30.0,1.0,2,2.0,993.0,0,1,0,0,0
491.0,70.0,21.0,1,4.0,80.0,0,1,0,0,4
635.0,32.0,209.0,1,3.0,237.0,0,1,0,0,0
822.0,45.0,-62.0,3,5.0,298.0,1,1,0,0,0
508.0,35.0,354.0,2,1.0,823.0,0,0,0,0,2
1219.0,59.0,-296.0,3,3.0,41.0,0,1,0,0,0
661.0,63.0,-12.0,1,1.0,931.0,0,0,0,0,0
86.0,30.0,-10.0,1,2.0,299.0,0,0,0,0,2
73.0,60.0,33.0,2,9.0,224.0,0,1,0,0,0
1330.0,70.0,-274.0,1,4.0,110.0,0,1,0,0,1
202.0,22.0,16.0,1,1.0,823.0,0,1,0,0,0
241.0,25.0,15.0,1,1.0,992.0,0,1,0,0,0
352.0,30.0,21.0,3,3.0,138.0,0,1,0,0,0
20.0,45.0,1.0,1,3.0,549.0,1,1,0,0,5
2061.0,130.0,255.0,1,3.0,254.0,0,1,0,0,2
82.0,30.0,-75.0,1,2.0,386.0,0,1,0,0,3
0.0,5.0,0.0,1,1.0,822.0,0,1,0,0,0
685.0,85.0,-178.0,1,3.0,322.0,1,1,1,0,3
2479.0,85.0,1164.0,1,2.0,227.0,0,1,0,0,2
480.0,35.0,-244.0,1,2.0,692.0,0,1,0,0,6
87.0,10.0,-40.0,2,1.0,884.0,0,0,0,0,0
129.0,30.0,-93.0,1,1.0,991.0,0,1,0,0,1
358.0,45.0,-34.0,1,1.0,822.0,0,0,0,0,1
1498.0,80.0,0.0,1,4.0,388.0,1,1,0,0,3
191.0,45.0,-46.0,1,2.0,297.0,0,1,0,0,0
847.0,59.0,134.0,1,3.0,373.0,1,1,0,0,2
740.0,22.0,-740.0,1,5.0,398.0,0,1,0,0,3
1355.0,85.0,24.0,4,5.0,186.0,1,1,0,0,0
529.0,45.0,310.0,1,2.0,808.0,0,0,0,0,2
118.0,17.0,116.0,1,2.0,32.0,0,1,1,0,2
544.0,85.0,104.0,4,4.0,84.0,0,1,0,0,0
876.0,60.0,166.0,1,5.0,101.0,0,1,0,0,4
119.0,35.0,35.0,1,2.0,100.0,0,1,0,0,3
457.0,50.0,21.0,1,1.0,929.0,0,1,0,0,0
915.0,60.0,70.0,2,12.0,184.0,0,1,0,0,0
123.0,30.0,37.0,2,1.0,883.0,0,1,0,0,0
359.0,60.0,55.0,2,3.0,637.0,0,1,0,0,0
696.0,75.0,-125.0,1,2.0,120.0,0,1,0,0,2
10.0,30.0,8.0,1,2.0,818.0,1,0,0,0,0
534.0,50.0,8.0,2,4.0,601.0,1,1,0,0,0
316.0,42.0,-110.0,2,1.0,990.0,0,1,0,0,0
48.0,30.0,-2.0,1,1.0,821.0,0,0,0,0,0
70.0,30.0,-43.0,1,1.0,883.0,0,1,0,0,0
167.0,80.0,17.0,2,3.0,614.0,0,0,0,0,3
574.0,45.0,-248.0,1,4.0,16.0,0,1,0,0,0
432.0,50.0,-305.0,1,2.0,441.0,0,1,0,0,0
224.0,38.0,-54.0,2,1.0,821.0,1,0,0,0,0
82.0,30.0,-32.0,1,1.0,929.0,0,0,0,0,0
1104.0,60.0,118.0,1,2.0,201.0,0,1,0,0,0
254.0,50.0,-166.0,2,3.0,157.0,0,1,0,0,0
706.0,50.0,-376.0,1,2.0,726.0,0,1,0,0,0
98.0,40.0,56.0,1,1.0,989.0,0,0,0,0,0
120.0,40.0,56.0,2,2.0,316.0,0,1,0,0,2
1521.0,55.0,314.0,6,4.0,193.0,0,1,0,0,0
34.0,30.0,-26.0,2,3.0,171.0,1,1,0,0,0
419.0,50.0,57.0,1,1.0,988.0,0,0,0,0,3
335.0,30.0,-148.0,1,1.0,819.0,0,0,0,0,0
78.0,30.0,-18.0,1,1.0,819.0,0,0,0,0,2
290.0,70.0,34.0,1,3.0,191.0,0,1,0,0,3
521.0,35.0,26.0,1,2.0,206.0,0,1,0,0,0
244.0,50.0,-95.0,1,1.0,819.0,0,1,0,0,2
1344.0,70.0,-160.0,1,1.0,927.0,0,0,0,0,4
39.0,30.0,-24.0,2,1.0,881.0,0,1,0,0,0
428.0,32.0,48.0,2,1.0,880.0,0,0,0,0,0
685.0,75.0,-163.0,1,3.0,262.0,0,1,0,0,3
393.0,30.0,-283.0,3,2.0,183.0,0,1,0,0,0
314.0,45.0,85.0,3,3.0,7.0,0,1,0,0,2
